id,age,educational-num,hours-per-week,income,workclass,education,marital-status,occupation,relationship,race,gender,native-country
16702,49,14,45,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5570,42,10,45,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
14357,27,13,65,0,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
3351,30,10,25,0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
16022,45,9,40,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States
31098,23,8,50,0,Private,12th,Never-married,Craft-repair,Not-in-family,White,Male,United-States
14074,40,9,30,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,China
15820,22,13,25,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,United-States
11795,22,9,50,0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
27792,28,9,45,0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States
31301,36,9,50,1,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
11067,49,9,40,0,Local-gov,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States
2252,44,16,55,1,Private,Doctorate,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
12788,24,16,99,0,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,England
16477,51,6,25,0,Private,10th,Divorced,Other-service,Unmarried,White,Female,United-States
7765,23,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
28988,50,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
2625,45,6,70,0,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
24566,22,10,20,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
11503,29,9,97,0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
13054,18,7,7,0,Private,11th,Never-married,Other-service,Own-child,Black,Male,United-States
13049,27,8,40,0,Private,12th,Never-married,Transport-moving,Not-in-family,White,Male,United-States
7771,44,10,45,0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
19717,39,9,40,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
21827,33,6,40,0,Private,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
25616,42,10,40,0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
10502,29,13,45,1,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
15134,25,9,40,0,Federal-gov,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,United-States
12825,26,11,35,0,Private,Assoc-voc,Divorced,Sales,Own-child,White,Female,United-States
5689,32,9,40,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
32506,38,11,55,1,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28061,51,10,40,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5589,30,13,45,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
22650,51,13,16,0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
15205,26,11,40,0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,United-States
29260,28,10,60,0,Private,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,United-States
16907,21,10,28,0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
3276,34,14,50,0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
29849,27,10,40,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
16404,51,16,40,1,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
32084,48,5,40,1,Private,9th,Widowed,Transport-moving,Unmarried,White,Male,United-States
28422,39,9,40,0,Private,HS-grad,Divorced,Other-service,Not-in-family,Other,Female,Dominican-Republic
10945,45,10,40,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
6821,44,10,50,0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
25805,19,9,20,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States
15361,27,9,48,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7052,24,13,48,0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States
18937,21,8,32,0,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
28059,40,9,40,1,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States
19576,53,2,67,1,Self-emp-not-inc,1st-4th,Married-civ-spouse,Exec-managerial,Husband,White,Male,Italy
14337,43,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8786,57,9,38,0,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,Female,United-States
5374,55,10,40,1,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States
28349,65,16,40,1,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
21522,35,7,40,0,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States
28981,42,5,40,0,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
30087,26,6,40,0,Private,10th,Married-civ-spouse,Craft-repair,Own-child,Black,Male,United-States
24512,28,7,40,0,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Female,Mexico
3447,56,8,40,0,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,Italy
19329,33,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
5666,54,9,50,1,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
9943,36,10,40,0,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States
25857,43,10,38,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States
10341,23,10,14,0,Private,Some-college,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,Puerto-Rico
17677,37,10,57,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7756,31,7,40,0,Private,11th,Divorced,Handlers-cleaners,Other-relative,Black,Male,United-States
22323,28,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
9512,30,10,40,0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States
32226,56,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
12714,47,16,40,1,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
26752,38,13,40,1,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
7228,18,9,20,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
20412,70,5,45,0,Self-emp-inc,9th,Divorced,Sales,Not-in-family,White,Male,United-States
18412,43,15,55,1,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States
27442,41,10,40,1,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
30930,28,9,40,0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States
301,21,10,25,0,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,United-States
29266,52,14,40,1,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
20967,20,10,40,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
6682,33,11,40,0,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,United-States
23334,44,9,40,1,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
1411,43,9,78,0,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Thailand
21703,34,7,70,0,Private,11th,Divorced,Other-service,Not-in-family,White,Female,United-States
1385,45,10,45,0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
30867,32,6,37,0,Private,10th,Married-spouse-absent,Other-service,Not-in-family,Black,Female,United-States
22262,25,9,40,0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
23357,24,10,30,1,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,United-States
10603,20,7,25,0,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Male,United-States
27676,39,9,40,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
12667,20,8,35,0,Private,12th,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States
1924,27,13,40,0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States
32455,36,13,50,1,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
25519,17,6,40,0,Private,10th,Never-married,Prof-specialty,Own-child,White,Male,United-States
16047,18,7,16,0,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States
16248,52,9,48,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
8558,28,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
18389,17,7,40,0,Local-gov,11th,Never-married,Prof-specialty,Own-child,White,Female,United-States
30254,60,9,40,1,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
1789,66,3,40,0,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,Puerto-Rico
9390,60,3,40,0,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico
26706,28,10,50,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States
32340,75,14,45,0,Self-emp-not-inc,Masters,Widowed,Sales,Not-in-family,White,Male,United-States
8700,40,9,40,0,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
31176,22,10,25,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
10457,39,11,40,0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
4582,37,12,40,0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
19028,61,10,40,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
28139,54,14,40,1,Private,Masters,Divorced,Tech-support,Not-in-family,White,Male,United-States
7163,39,15,60,1,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
22798,30,4,44,0,Private,7th-8th,Widowed,Prof-specialty,Not-in-family,White,Female,United-States
8690,31,10,40,0,Private,Some-college,Divorced,Craft-repair,Own-child,Black,Male,United-States
2064,60,10,40,0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
2405,34,11,40,0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
29584,20,10,40,0,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
28223,42,13,40,0,State-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
7182,22,12,40,0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
16408,21,10,20,0,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
27170,47,14,42,0,Private,Masters,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,India
8713,55,11,20,0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
3868,23,12,30,0,Self-emp-not-inc,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,United-States
23590,61,16,40,1,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Taiwan
29539,49,9,40,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
7879,51,13,40,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
18537,44,5,40,0,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
2864,29,10,25,0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States
9640,33,16,40,0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
23995,55,14,55,1,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States
789,21,9,40,0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
10699,26,10,40,0,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,United-States
15518,20,7,40,0,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States
28635,46,7,40,0,Private,11th,Separated,Machine-op-inspct,Not-in-family,White,Female,United-States
14745,33,9,50,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
13255,65,5,40,0,Private,9th,Widowed,Sales,Not-in-family,White,Female,United-States
16423,55,9,45,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,United-States
27198,44,10,40,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
9030,77,9,15,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8647,25,11,40,0,Private,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,United-States
25653,45,11,38,0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,United-States
9289,19,12,50,0,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
2560,39,11,20,1,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
5662,31,5,40,0,Private,9th,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
19444,30,10,48,1,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Cuba
10860,38,10,60,1,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
23811,19,10,35,0,Local-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States
26630,26,13,45,0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
995,56,9,55,1,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
18007,43,6,40,0,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
31993,19,10,14,0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States
20024,32,9,40,0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
9981,29,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
14139,33,9,60,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8015,34,9,55,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2476,21,11,40,0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
12188,25,8,40,1,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
21678,22,10,15,0,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
28549,38,9,22,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
1497,35,13,65,0,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States
6006,33,3,40,0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,Philippines
2973,36,9,40,1,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
31149,52,13,60,1,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Cuba
11911,42,13,15,0,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States
16832,49,13,55,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6951,26,11,35,0,Private,Assoc-voc,Never-married,Sales,Own-child,White,Female,United-States
31434,39,14,45,1,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7160,52,12,32,0,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,United-States
1801,38,10,40,0,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,United-States
31842,42,10,45,1,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
2563,54,9,20,0,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
2641,42,13,50,0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
29025,56,5,50,0,Self-emp-not-inc,9th,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,Columbia
