ID,Percentage,Category
6155,0.8380653,TP
6156,0.44523874,FN
6157,0.6003125,FP
6158,0.38070723,TN
6159,0.26133904,FN
6160,0.336292,TN
6161,0.56765753,TP
6162,0.6757658,FP
6163,0.3801507,TN
6164,0.18894699,TN
6165,0.6970692,TP
6166,0.29702362,TN
6167,0.07480424,TN
6168,0.21411225,FN
6169,0.46425506,TN
6170,0.12082273,TN
6171,0.5914862,TP
6172,0.24963474,TN
6173,0.24199149,TN
6174,0.4537183,FN
6175,0.61802053,FP
6176,0.30415642,TN
6177,0.3903125,TN
6178,0.25970003,TN
6179,0.5977007,TP
6180,0.41584036,FN
6181,0.1375751,TN
6182,0.7578912,TP
6183,0.19197929,FN
6184,0.5416849,TP
6185,0.44945884,FN
6186,0.26985574,TN
6187,0.21065079,TN
6188,0.6741175,TP
6189,0.5932413,FP
6190,0.5874434,FP
6191,0.3998634,TN
6192,0.8469122,TP
6193,0.59868854,FP
6194,0.22843464,TN
6195,0.547866,FP
6196,0.66583973,TP
6197,0.7162688,TP
6198,0.30005187,TN
6199,0.8033105,FP
6200,0.21111919,TN
6201,0.31003752,TN
6202,0.7597432,FP
6203,0.71704406,TP
6204,0.20247304,TN
6205,0.44791532,FN
6206,0.4565764,TN
6207,0.16411959,TN
6208,0.0806357,TN
6209,0.4343938,TN
6210,0.16606532,FN
6211,0.78717333,TP
6212,0.19335042,TN
6213,0.69354093,TP
6214,0.7545401,TP
6215,0.0934798,FN
6216,0.5555025,TP
6217,0.4414995,FN
6218,0.37751532,FN
6219,0.48548698,TN
6220,0.6583417,TP
6221,0.4880328,FN
6222,0.50145984,FP
6223,0.6256488,TP
6224,0.6827621,TP
6225,0.33855277,TN
6226,0.11117713,TN
6227,0.62296414,FP
6228,0.8311076,TP
6229,0.7312574,TP
6230,0.10234965,TN
6231,0.49456573,TN
6232,0.2527809,FN
6233,0.2686797,TN
6234,0.59659374,TP
6235,0.4039859,TN
6236,0.114393264,TN
6237,0.42664263,TN
6238,0.37801358,TN
6239,0.102232955,TN
6240,0.69865245,TP
6241,0.2745403,TN
6242,0.7168852,TP
6243,0.29444745,TN
6244,0.3976273,FN
6245,0.79484063,TP
6246,0.45540097,FN
6247,0.7436869,TP
6248,0.28067374,FN
6249,0.32043824,TN
6250,0.49187884,FN
6251,0.473498,TN
6252,0.3207204,TN
6253,0.34247467,FN
6254,0.32543594,TN
6255,0.2234765,TN
6256,0.35171974,TN
6257,0.2449406,FN
6258,0.15759887,TN
6259,0.6037836,TP
6260,0.55420965,FP
6261,0.6090274,TP
6262,0.6098743,FP
6263,0.76398337,FP
6264,0.4312867,TN
6265,0.818786,TP
6266,0.37108326,TN
6267,0.20407584,TN
6268,0.6945218,TP
6269,0.6228518,TP
6270,0.34376955,TN
6271,0.22467737,TN
6272,0.5566316,TP
6273,0.3972973,FN
6274,0.72634184,TP
6275,0.8642522,FP
6276,0.68849576,TP
6277,0.79620606,FP
6278,0.7475934,TP
6279,0.16133803,TN
6280,0.31038654,TN
6281,0.7137956,FP
6282,0.23821498,TN
6283,0.57246083,TP
6284,0.5654148,TP
6285,0.36383948,TN
6286,0.15194553,TN
6287,0.5974347,TP
6288,0.2503134,TN
6289,0.4643722,FN
6290,0.816042,TP
6291,0.07548354,TN
6292,0.4395994,TN
6293,0.34223175,TN
6294,0.4456633,FN
6295,0.6325102,FP
6296,0.3283449,TN
6297,0.18776344,TN
6298,0.7345201,FP
6299,0.11346064,TN
6300,0.64426875,TP
6301,0.46105084,TN
6302,0.81227535,TP
6303,0.72823834,TP
6304,0.66407233,TP
6305,0.64067554,TP
6306,0.52596396,TP
6307,0.34628016,TN
6308,0.5030474,FP
6309,0.58689135,FP
6310,0.25475803,TN
6311,0.8442517,TP
6312,0.72770154,TP
6313,0.7740397,TP
6314,0.31983468,TN
6315,0.5299708,TP
6316,0.19652385,FN
6317,0.109501764,TN
6318,0.76846033,TP
6319,0.2827208,FN
6320,0.6665139,TP
6321,0.22500207,TN
6322,0.6282311,TP
6323,0.32951045,TN
6324,0.8024958,TP
6325,0.15318795,TN
6326,0.44981846,FN
6327,0.75491625,TP
6328,0.45292002,TN
6329,0.24808505,TN
6330,0.5902205,TP
6331,0.24439998,TN
6332,0.17167364,TN
6333,0.1056314,TN
6334,0.38868135,FN
6335,0.47175744,FN
6336,0.79419494,TP
6337,0.31545117,FN
6338,0.2942351,TN
6339,0.10559566,TN
6340,0.55945456,TP
6341,0.49271685,FN
6342,0.26924455,TN
6343,0.6599021,FP
6344,0.807465,TP
6345,0.3139005,TN
6346,0.7690393,TP
6347,0.49105522,TN
6348,0.67018926,FP
6349,0.60014516,TP
6350,0.21266426,TN
6351,0.89511806,TP
6352,0.6187544,TP
6353,0.24210227,TN
6354,0.22807035,TN
6355,0.25782925,TN
6356,0.52857,TP
6357,0.23764718,FN
6358,0.36667824,TN
6359,0.8254395,TP
6360,0.52881306,TP
6361,0.34807605,TN
6362,0.6580825,TP
6363,0.61764,TP
6364,0.671227,FP
6365,0.74993736,TP
6366,0.34399325,TN
6367,0.33284003,TN
6368,0.4795858,FN
6369,0.78339016,TP
6370,0.44264534,TN
6371,0.48665485,FN
6372,0.87664115,TP
6373,0.24222617,TN
6374,0.7551716,TP
6375,0.43907312,TN
6376,0.7406193,TP
6377,0.4827937,TN
6378,0.74949867,TP
6379,0.5889591,TP
6380,0.7812863,TP
6381,0.81023204,TP
6382,0.42346466,FN
6383,0.32571152,TN
6384,0.44792545,FN
6385,0.34347752,TN
6386,0.5449452,TP
6387,0.1818758,TN
6388,0.827194,FP
6389,0.17412281,TN
6390,0.82643735,TP
6391,0.19424233,TN
6392,0.5717221,TP
6393,0.4925342,TN
6394,0.66753566,TP
6395,0.7626552,TP
6396,0.70676214,TP
6397,0.41029415,TN
6398,0.19226153,TN
6399,0.451108,FN
6400,0.68991154,TP
6401,0.25208881,FN
6402,0.6949736,TP
6403,0.66445726,TP
6404,0.56097955,FP
6405,0.8077291,TP
6406,0.5217045,FP
6407,0.5829447,TP
6408,0.5242392,TP
6409,0.78689134,TP
6410,0.34604993,TN
6411,0.59337896,FP
6412,0.38908157,TN
6413,0.80230063,TP
6414,0.19043855,TN
6415,0.64250845,TP
6416,0.76270753,TP
6417,0.31820247,FN
6418,0.76301175,TP
6419,0.7069733,TP
6420,0.29028288,TN
6421,0.46655196,FN
6422,0.31908706,TN
6423,0.83755237,TP
6424,0.37338188,FN
6425,0.8098072,TP
6426,0.842935,TP
6427,0.27096692,TN
6428,0.54895,TP
6429,0.6362265,TP
6430,0.40417358,FN
6431,0.57289505,TP
6432,0.22919208,TN
6433,0.23738979,TN
6434,0.83414024,TP
6435,0.6110947,FP
6436,0.6404863,TP
6437,0.78010994,TP
6438,0.7819172,TP
6439,0.75634366,TP
6440,0.7706173,TP
6441,0.504099,TP
6442,0.6628357,TP
6443,0.5099819,TP
6444,0.23601161,TN
6445,0.36969706,FN
6446,0.66566086,TP
6447,0.669204,TP
6448,0.6638921,TP
6449,0.58576465,TP
6450,0.8178196,TP
6451,0.6282925,TP
6452,0.52425516,TP
6453,0.90976924,TP
6454,0.50344807,TP
6455,0.47677454,TN
6456,0.76407677,TP
6457,0.74566245,TP
6458,0.6919725,TP
6459,0.20970573,TN
6460,0.7487189,TP
6461,0.3087459,FN
6462,0.38140374,TN
6463,0.7134925,FP
6464,0.31627706,FN
6465,0.78066486,TP
6466,0.7058257,TP
6467,0.5230185,TP
6468,0.714252,TP
6469,0.39521062,FN
6470,0.2699543,TN
6471,0.7290211,TP
6472,0.4994971,TN
6473,0.66563624,TP
6474,0.8095269,TP
6475,0.8033226,TP
6476,0.33096582,TN
6477,0.8510239,TP
6478,0.8685327,TP
6479,0.38891187,FN
6480,0.5334603,FP
6481,0.8220109,TP
6482,0.20408954,FN
6483,0.7047489,TP
6484,0.44173193,FN
6485,0.52098805,FP
6486,0.49563012,TN
6487,0.82193106,TP
6488,0.5934133,TP
6489,0.8251475,TP
6490,0.26983902,TN
6491,0.36224994,FN
6492,0.1284396,FN
6493,0.20391408,FN
6494,0.6215578,TP
6495,0.837106,TP
6496,0.6392567,TP
6497,0.1497082,TN
6498,0.72007036,TP
6499,0.7130405,FP
6500,0.16604409,TN
6501,0.39300752,TN
6502,0.80202425,FP
6503,0.7127945,TP
6504,0.45732978,FN
6505,0.13995202,TN
6506,0.23804212,TN
6507,0.32656965,TN
6508,0.31734517,FN
6509,0.65235364,TP
6510,0.5871899,TP
6511,0.59591514,TP
6512,0.24023785,FN
6513,0.6427642,TP
6514,0.1393918,TN
6515,0.8294432,TP
6516,0.7391674,TP
6517,0.8039553,TP
6518,0.35950094,FN
6519,0.8344705,TP
6520,0.3792773,TN
6521,0.47088966,FN
6522,0.66617566,TP
6523,0.8326903,TP
6524,0.70196825,TP
6525,0.12939142,TN
6526,0.44390577,TN
6527,0.7896014,TP
6528,0.3283593,TN
6529,0.36499244,FN
6530,0.36226994,FN
6531,0.81698364,TP
6532,0.63954514,TP
6533,0.18923363,FN
6534,0.76915073,TP
6535,0.78949314,TP
6536,0.6849139,TP
6537,0.55913496,TP
6538,0.6394139,FP
6539,0.7255233,TP
6540,0.54772127,TP
6541,0.88764995,TP
6542,0.33117536,TN
6543,0.813994,TP
6544,0.6776103,TP
6545,0.3869327,FN
6546,0.29993618,FN
6547,0.39481834,TN
6548,0.78646517,TP
6549,0.5696036,TP
6550,0.4481714,FN
6551,0.7221517,TP
6552,0.81549037,TP
6553,0.52666295,TP
6554,0.76396185,TP
6555,0.49020553,TN
6556,0.24333502,FN
6557,0.5727856,TP
6558,0.20760566,TN
6559,0.17922871,TN
6560,0.6166663,TP
6561,0.68334055,FP
6562,0.4115183,FN
6563,0.65961826,TP
6564,0.70591587,TP
6565,0.7948735,TP
6566,0.6612309,TP
6567,0.76187676,TP
6568,0.65699667,TP
6569,0.21715699,FN
6570,0.8372761,TP
6571,0.78209805,FP
6572,0.3806508,FN
6573,0.61163926,TP
6574,0.82776684,FP
6575,0.40515485,TN
6576,0.32041052,TN
6577,0.19290495,FN
6578,0.759188,TP
6579,0.6166799,TP
6580,0.5636536,TP
6581,0.87279946,TP
6582,0.8027887,TP
6583,0.6805146,TP
6584,0.75276214,TP
6585,0.31213674,FN
6586,0.5764668,FP
6587,0.7928083,TP
6588,0.7307736,TP
6589,0.857216,TP
6590,0.5053201,TP
6591,0.71240085,TP
6592,0.22400081,TN
6593,0.32175344,FN
6594,0.7024327,FP
6595,0.5020133,FP
6596,0.55942214,TP
6597,0.7877483,TP
6598,0.5444127,FP
6599,0.24111187,TN
6600,0.7337729,FP
6601,0.365971,TN
6602,0.776766,TP
6603,0.1851039,TN
6604,0.17191833,TN
6605,0.56950474,FP
6606,0.5096145,FP
6607,0.18627627,TN
6608,0.28543872,TN
6609,0.31638095,TN
6610,0.06384853,FN
6611,0.59569985,FP
6612,0.5189775,FP
6613,0.26507163,TN
6614,0.23738031,TN
6615,0.59234524,FP
6616,0.4358648,TN
6617,0.61652035,FP
6618,0.8343318,TP
6619,0.18607815,FN
6620,0.29520622,TN
6621,0.23920354,FN
6622,0.0317032,FN
6623,0.15944962,TN
6624,0.7122226,TP
6625,0.68337667,TP
6626,0.54222184,TP
6627,0.18917269,TN
6628,0.20611478,TN
6629,0.19424763,TN
6630,0.3033029,TN
6631,0.5281817,FP
6632,0.18067057,TN
6633,0.22221278,TN
6634,0.66680217,TP
6635,0.78237635,FP
6636,0.25681192,FN
6637,0.33632734,TN
6638,0.1356665,TN
6639,0.6574743,FP
6640,0.36986098,TN
6641,0.21913429,TN
6642,0.532164,TP
6643,0.29141504,TN
6644,0.11482222,TN
6645,0.41587278,TN
6646,0.31266928,TN
6647,0.6966975,TP
6648,0.26660725,TN
6649,0.14762974,TN
6650,0.5307127,TP
6651,0.75556165,FP
6652,0.75145394,FP
6653,0.36177522,TN
6654,0.73488724,TP
6655,0.22651882,TN
6656,0.19365035,TN
6657,0.19008832,TN
6658,0.68069834,FP
6659,0.19324368,TN
6660,0.47087404,FN
6661,0.2125072,TN
6662,0.29075858,TN
6663,0.22710295,TN
6664,0.52595425,FP
6665,0.12669528,TN
6666,0.6045635,FP
6667,0.8043669,TP
6668,0.036132734,TN
6669,0.6456907,TP
6670,0.82991713,TP
6671,0.11520631,TN
6672,0.2181447,TN
6673,0.65255547,TP
6674,0.71917605,FP
6675,0.23515719,TN
6676,0.6907728,TP
6677,0.60128945,TP
6678,0.5359348,FP
6679,0.17656636,TN
6680,0.5803459,TP
6681,0.019140854,FN
6682,0.33547676,FN
6683,0.7850944,FP
6684,0.38477165,FN
6685,0.250087,TN
6686,0.37401378,TN
6687,0.45773908,TN
6688,0.37067202,TN
6689,0.415061,TN
6690,0.5098793,FP
6691,0.3602613,TN
6692,0.30474666,FN
6693,0.14858432,FN
6694,0.3342568,TN
6695,0.6692974,FP
6696,0.8724855,TP
6697,0.44786412,FN
6698,0.6639626,FP
6699,0.7572325,FP
6700,0.6287445,FP
6701,0.14133443,FN
6702,0.14436665,FN
6703,0.330242,FN
6704,0.7810523,FP
6705,0.47690564,FN
6706,0.6844782,FP
6707,0.70456874,FP
6708,0.6936815,FP
6709,0.37083933,TN
6710,0.027638247,TN
6711,0.637941,TP
6712,0.7852854,FP
6713,0.12518322,TN
6714,0.78874654,TP
6715,0.7512325,FP
6716,0.26116836,TN
6717,0.30724072,TN
6718,0.44526592,TN
6719,0.31023297,FN
6720,0.3818022,TN
6721,0.5152371,TP
6722,0.20466758,FN
6723,0.09108263,TN
6724,0.33217606,FN
6725,0.72520983,TP
6726,0.6960836,FP
6727,0.18429413,TN
6728,0.3369778,TN
6729,0.0919796,TN
6730,0.26199782,TN
6731,0.43886897,FN
6732,0.23856045,FN
6733,0.23928651,TN
6734,0.76147866,TP
6735,0.27357125,TN
6736,0.24871212,TN
6737,0.6754022,TP
6738,0.58603895,FP
6739,0.45584247,TN
6740,0.17723684,TN
6741,0.78836477,TP
6742,0.26984474,FN
6743,0.6886296,FP
6744,0.37855676,FN
6745,0.34034023,TN
6746,0.1312307,TN
6747,0.7151364,FP
6748,0.65171623,FP
6749,0.35606277,TN
6750,0.35220367,TN
6751,0.08630788,TN
6752,0.6640123,TP
6753,0.5191204,FP
6754,0.5794455,TP
6755,0.18856798,FN
6756,0.6155769,TP
6757,0.26760432,FN
6758,0.5380755,FP
6759,0.33949417,TN
6760,0.5854029,TP
6761,0.43469483,FN
6762,0.38514954,FN
6763,0.10936008,TN
6764,0.5198768,FP
6765,0.4364789,FN
6766,0.11095575,TN
6767,0.7651255,FP
6768,0.46301317,TN
6769,0.27569562,TN
6770,0.16125204,TN
6771,0.12603797,TN
6772,0.88763565,FP
6773,0.11399395,TN
6774,0.12775843,TN
6775,0.2584413,TN
6776,0.67241746,TP
6777,0.22394022,TN
6778,0.10854679,TN
6779,0.510416,FP
6780,0.46621,TN
6781,0.22925095,TN
6782,0.6790581,FP
6783,0.5162954,FP
6784,0.5452547,FP
6785,0.51825565,TP
6786,0.28459924,TN
6787,0.77073294,TP
6788,0.8028946,FP
6789,0.67947584,FP
6790,0.12933,TN
6791,0.09634303,FN
6792,0.2927393,TN
6793,0.33426443,FN
6794,0.8048747,TP
6795,0.67216516,FP
6796,0.3205182,TN
6797,0.7114364,TP
6798,0.5341745,TP
6799,0.29727483,FN
6800,0.14846408,TN
6801,0.45181262,TN
6802,0.3753963,TN
6803,0.38055122,FN
6804,0.8801343,TP
6805,0.4389419,FN
6806,0.04040085,TN
6807,0.4784573,FN
6808,0.23020236,TN
6809,0.16734314,TN
6810,0.7436506,TP
6811,0.34711018,TN
6812,0.26608187,TN
6813,0.6146904,FP
6814,0.2404709,TN
6815,0.7288474,TP
6816,0.6169707,TP
6817,0.32991987,TN
6818,0.7196744,TP
6819,0.41209534,TN
6820,0.56819034,FP
6821,0.8036092,TP
6822,0.16887908,TN
6823,0.81483096,TP
6824,0.7119818,FP
6825,0.24860309,TN
6826,0.397829,FN
6827,0.33799726,FN
6828,0.40722764,TN
6829,0.6935996,TP
6830,0.12006487,TN
6831,0.6961335,FP
6832,0.22684577,FN
6833,0.7662507,FP
6834,0.15120144,TN
6835,0.4313183,FN
6836,0.53607905,FP
6837,0.45113364,FN
6838,0.36225298,TN
6839,0.80142236,FP
6840,0.18380728,TN
6841,0.2302179,TN
6842,0.58479846,FP
6843,0.4053449,TN
6844,0.09626618,TN
6845,0.76742965,TP
6846,0.2821738,TN
6847,0.23222713,TN
6848,0.45381147,FN
6849,0.15372472,TN
6850,0.37389553,TN
6851,0.3368871,TN
6852,0.22312468,TN
6853,0.47172743,FN
6854,0.8512936,TP
6855,0.18048705,TN
6856,0.3709431,TN
6857,0.06532492,TN
6858,0.23223302,TN
6859,0.3378493,FN
6860,0.7853537,TP
6861,0.17741919,FN
6862,0.15941443,TN
6863,0.6086542,FP
6864,0.25088143,TN
6865,0.20373754,TN
6866,0.44734797,FN
6867,0.41890383,TN
6868,0.6972907,TP
6869,0.2524063,TN
6870,0.46350294,TN
6871,0.26471147,TN
6872,0.8296066,TP
6873,0.17282742,TN
6874,0.20951164,TN
6875,0.2772895,TN
6876,0.19899005,TN
6877,0.7060129,TP
6878,0.6821978,TP
6879,0.26303786,TN
6880,0.26654184,TN
6881,0.16882683,FN
6882,0.5617966,TP
6883,0.1396911,TN
6884,0.6630332,FP
6885,0.3733071,TN
6886,0.6863665,TP
6887,0.6509283,FP
6888,0.12135445,TN
6889,0.73353374,TP
6890,0.65673,TP
6891,0.060659066,TN
6892,0.18486343,TN
6893,0.5472745,TP
6894,0.12425092,TN
6895,0.38773367,TN
6896,0.60907596,TP
6897,0.23745927,TN
6898,0.8207838,TP
6899,0.48272568,TN
6900,0.45571744,FN
6901,0.13063067,FN
6902,0.53962654,FP
6903,0.0948587,TN
6904,0.66890556,FP
6905,0.56163394,TP
6906,0.6495264,TP
6907,0.24172913,TN
6908,0.47363392,TN
6909,0.3334625,FN
6910,0.48570967,TN
6911,0.6344745,TP
6912,0.71492153,TP
6913,0.3514739,TN
6914,0.21541801,TN
6915,0.7615291,FP
6916,0.49044153,TN
6917,0.38987333,FN
6918,0.48575228,FN
6919,0.70548517,FP
6920,0.49648002,TN
6921,0.71962255,TP
6922,0.2789886,TN
6923,0.76465905,TP
6924,0.55670154,FP
6925,0.19588616,TN
6926,0.3666701,TN
6927,0.83166575,TP
6928,0.7285961,TP
6929,0.1922312,FN
6930,0.30629778,TN
6931,0.28651482,TN
6932,0.5386741,FP
6933,0.7997873,FP
6934,0.2576082,FN
6935,0.752586,TP
6936,0.14029936,TN
6937,0.35356653,TN
6938,0.14579621,TN
6939,0.5291067,TP
6940,0.56590277,FP
6941,0.6928775,TP
6942,0.08559531,TN
6943,0.43447208,TN
6944,0.52968705,FP
6945,0.14412403,TN
6946,0.18273681,TN
6947,0.7195713,TP
6948,0.3455051,TN
6949,0.3900674,TN
6950,0.15368679,TN
6951,0.18478441,TN
6952,0.7479693,TP
6953,0.7713905,TP
6954,0.40909404,FN
6955,0.82032675,TP
6956,0.21713904,TN
6957,0.38984346,FN
6958,0.31568456,TN
6959,0.51058275,FP
6960,0.5779785,TP
6961,0.18228978,TN
6962,0.12636045,TN
6963,0.32359684,TN
6964,0.21716662,TN
6965,0.32472456,TN
6966,0.36125493,TN
6967,0.24218997,TN
6968,0.5610879,TP
6969,0.275522,FN
6970,0.5869103,FP
6971,0.44337025,FN
6972,0.18642429,TN
6973,0.42141002,FN
6974,0.24085678,TN
6975,0.2408331,FN
6976,0.33318907,TN
6977,0.17326339,TN
6978,0.40033382,TN
6979,0.61745346,TP
6980,0.48190457,FN
6981,0.5038507,FP
6982,0.36413243,TN
6983,0.77448,FP
6984,0.19003037,TN
6985,0.40849993,TN
6986,0.177951,TN
6987,0.57151306,TP
6988,0.5737455,FP
6989,0.33594957,TN
6990,0.27398807,TN
6991,0.06462522,TN
6992,0.39706045,FN
6993,0.07459515,TN
6994,0.2757337,TN
6995,0.1531029,TN
6996,0.76955074,TP
6997,0.13514578,TN
6998,0.35811692,TN
6999,0.4604903,FN
7000,0.5581089,FP
7001,0.11416107,TN
7002,0.22219175,FN
7003,0.19005407,TN
7004,0.1421784,TN
7005,0.46962506,TN
7006,0.1910903,TN
7007,0.31519383,TN
7008,0.72471994,TP
7009,0.21018665,TN
7010,0.14353366,TN
7011,0.69231206,TP
7012,0.74851996,TP
7013,0.18436569,FN
7014,0.5592928,TP
7015,0.07775914,TN
7016,0.13616475,TN
7017,0.28938657,TN
7018,0.3053169,TN
7019,0.5005567,TP
7020,0.4096962,FN
7021,0.45519286,TN
7022,0.46612436,TN
7023,0.7766808,FP
7024,0.29044396,TN
7025,0.589516,TP
7026,0.5491227,FP
7027,0.6289137,FP
7028,0.3179915,TN
7029,0.31705475,TN
7030,0.60308146,FP
7031,0.20866692,TN
7032,0.5807038,TP
7033,0.8711326,TP
7034,0.62052196,TP
7035,0.18682541,TN
7036,0.35715932,FN
7037,0.56749916,TP
7038,0.13521379,TN
7039,0.47317418,TN
7040,0.6268148,TP
7041,0.6163875,FP
7042,0.3723709,TN
7043,0.4139836,FN
7044,0.21212217,TN
7045,0.50347155,FP
7046,0.5904495,TP
7047,0.2688431,TN
7048,0.81177115,TP
7049,0.53418356,TP
7050,0.5235803,FP
7051,0.31439394,TN
7052,0.27205518,TN
7053,0.15229559,TN
7054,0.06733802,FN
7055,0.38802347,FN
7056,0.685686,FP
7057,0.35310405,TN
7058,0.086131915,TN
7059,0.59301645,TP
7060,0.20122384,FN
7061,0.39644727,TN
7062,0.8099667,TP
7063,0.31142554,TN
7064,0.2704712,TN
7065,0.18681358,TN
7066,0.6487999,FP
7067,0.41611162,TN
7068,0.09383443,FN
7069,0.255196,TN
7070,0.37231737,TN
7071,0.42560437,FN
7072,0.6827795,TP
7073,0.6377024,TP
7074,0.34993494,FN
7075,0.29110363,FN
7076,0.5543847,TP
7077,0.70746714,TP
7078,0.8332851,TP
7079,0.7314487,FP
7080,0.3792227,TN
7081,0.64304537,FP
7082,0.42049286,TN
7083,0.011429383,TN
7084,0.18229373,TN
7085,0.35490978,TN
7086,0.6029545,FP
7087,0.07313173,TN
7088,0.34823292,TN
7089,0.12642634,TN
7090,0.60549414,FP
7091,0.22300443,TN
7092,0.6253689,TP
7093,0.38395604,TN
7094,0.7202222,TP
7095,0.25087604,TN
7096,0.26017138,FN
7097,0.70237005,TP
7098,0.3084166,TN
7099,0.46367583,TN
7100,0.7396491,FP
7101,0.28439233,TN
7102,0.18815759,TN
7103,0.0910217,TN
7104,0.23599727,TN
7105,0.2135223,TN
7106,0.23425809,TN
7107,0.43673196,TN
7108,0.17289245,TN
7109,0.18050137,TN
7110,0.53829575,TP
7111,0.45793214,TN
7112,0.6811475,FP
7113,0.23135935,TN
7114,0.13164222,TN
7115,0.46673876,FN
7116,0.61562943,TP
7117,0.594577,TP
7118,0.11802536,FN
7119,0.098857276,TN
7120,0.052681327,FN
7121,0.64616585,FP
7122,0.6248859,TP
7123,0.44940624,TN
7124,0.24868602,TN
7125,0.034688875,TN
7126,0.3353778,TN
7127,0.3727181,TN
7128,0.1578327,TN
7129,0.53125334,TP
7130,0.3958527,TN
7131,0.51055807,TP
7132,0.6207569,TP
7133,0.057806678,TN
7134,0.67436004,TP
7135,0.5597319,TP
7136,0.5074713,FP
7137,0.28704387,TN
7138,0.46866497,TN
7139,0.10848461,TN
7140,0.34078506,TN
7141,0.7243538,TP
7142,0.5302234,TP
7143,0.22159171,TN
7144,0.15558675,TN
7145,0.19584696,TN
7146,0.5160221,TP
7147,0.3022634,TN
7148,0.110467665,TN
7149,0.6188236,FP
7150,0.18290702,TN
7151,0.6341067,TP
7152,0.11080477,TN
7153,0.54242855,TP
7154,0.22870608,TN
7155,0.20648894,TN
7156,0.08987929,TN
7157,0.08598601,TN
7158,0.3897341,FN
7159,0.20329806,TN
7160,0.508874,FP
7161,0.22657873,TN
7162,0.4323517,FN
7163,0.21128492,TN
7164,0.1865363,TN
7165,0.8031388,FP
7166,0.47543573,TN
7167,0.78491795,TP
7168,0.43230122,TN
7169,0.27907905,TN
7170,0.6720205,FP
7171,0.45201957,FN
7172,0.37580135,TN
7173,0.24455097,TN
7174,0.49784225,FN
7175,0.17574589,TN
7176,0.63635147,FP
7177,0.6734867,FP
7178,0.8297784,TP
7179,0.42341995,TN
7180,0.22476579,TN
7181,0.40041795,FN
7182,0.49929148,TN
7183,0.7599318,FP
7184,0.8476021,TP
7185,0.17348096,FN
7186,0.2607021,TN
7187,0.08807621,FN
7188,0.6634177,FP
7189,0.60381454,FP
7190,0.7550413,TP
7191,0.20773694,TN
7192,0.6565161,FP
7193,0.2898948,TN
7194,0.7530884,TP
7195,0.23225689,TN
7196,0.13636287,TN
7197,0.22704338,FN
7198,0.19103025,TN
7199,0.11602511,TN
7200,0.05766725,TN
7201,0.6461601,TP
7202,0.39987552,TN
7203,0.4085461,TN
7204,0.823396,FP
7205,0.39630306,TN
7206,0.2829376,TN
7207,0.26240316,TN
7208,0.16057731,TN
7209,0.8885198,FP
7210,0.31101748,TN
7211,0.19892149,TN
7212,0.7191082,TP
7213,0.17700505,TN
7214,0.7987388,FP
7215,0.5009379,FP
7216,0.7368704,FP
7217,0.32172135,FN
7218,0.37299302,TN
7219,0.5945473,FP
7220,0.10987739,TN
7221,0.7461564,TP
7222,0.36158735,TN
7223,0.5962574,FP
7224,0.5281016,FP
7225,0.3749018,FN
7226,0.5407717,FP
7227,0.50518984,TP
7228,0.22934403,TN
7229,0.6693199,TP
7230,0.75996953,TP
7231,0.57299143,TP
7232,0.646369,TP
7233,0.36035874,FN
7234,0.16594175,TN
7235,0.12275317,TN
7236,0.41917983,FN
7237,0.74505514,TP
7238,0.042618234,TN
7239,0.2615295,TN
7240,0.28407592,TN
7241,0.81368744,FP
7242,0.27514058,TN
7243,0.12118046,TN
7244,0.27412587,FN
7245,0.6159993,TP
7246,0.23997252,TN
7247,0.20169255,TN
7248,0.5766585,FP
7249,0.2733384,TN
7250,0.38885,TN
7251,0.36964598,TN
7252,0.70072097,FP
7253,0.48279274,TN
7254,0.59886366,FP
7255,0.5506485,FP
7256,0.71575737,TP
7257,0.7859889,TP
7258,0.7474635,TP
7259,0.1391008,TN
7260,0.21287507,TN
7261,0.18516465,FN
7262,0.61182857,FP
7263,0.27137184,TN
7264,0.8990993,FP
7265,0.44883507,TN
7266,0.39817622,FN
7267,0.26568475,TN
7268,0.84019846,FP
7269,0.72963184,TP
7270,0.7828728,TP
7271,0.7757314,TP
7272,0.5836994,TP
7273,0.20298833,TN
7274,0.45156872,TN
7275,0.42739007,FN
7276,0.32353112,FN
7277,0.5067473,FP
7278,0.8210103,FP
7279,0.45509887,FN
7280,0.5380708,FP
7281,0.6933807,FP
7282,0.7583206,TP
7283,0.82112306,TP
7284,0.5209705,TP
7285,0.3852295,TN
7286,0.62966824,TP
7287,0.2785094,FN
7288,0.47875777,FN
7289,0.76710194,FP
7290,0.23009741,TN
7291,0.53917485,TP
7292,0.4453022,FN
7293,0.3317558,FN
7294,0.85493624,TP
7295,0.12944666,TN
7296,0.7806107,TP
7297,0.53079927,FP
7298,0.31399447,TN
7299,0.7036172,FP
7300,0.42810273,FN
7301,0.22662927,TN
7302,0.2886633,TN
7303,0.067126065,TN
7304,0.15126657,TN
7305,0.73484147,FP
7306,0.21614408,TN
7307,0.70564085,FP
7308,0.66655934,TP
7309,0.6709472,TP
7310,0.382791,FN
7311,0.8010601,TP
7312,0.39888027,FN
7313,0.8540972,TP
7314,0.578122,FP
7315,0.20735508,FN
7316,0.6803473,TP
7317,0.6776959,TP
7318,0.26913625,TN
7319,0.46578515,TN
7320,0.77818716,FP
7321,0.666685,TP
7322,0.38590726,FN
7323,0.19628483,TN
